"","F_value Intercept","p_value Intercept","F_value Brain.mass..g.","p_value Brain.mass..g.","Coefficient Intercept","Coefficient Brain.mass..g.","Coef SE Intercept","Coef SE Brain.mass..g.","Coef tval Intercept","Coef tval Brain.mass..g.","Coef pval Intercept","Coef pval Brain.mass..g.","R t value Brain.mass..g.","p.adjusted GFS vs.Brain.mass..g."
"PTHR12203_SF18",56.530567947992,3.57527681557422e-10,0.0907577807625158,0.764275211866164,0.761450500737101,1.35824865622102e-05,0.102730597832576,4.50855477268641e-05,7.41211008990786,0.301260320590873,5.41975239291039e-10,0.764275211866164,0.039190621813143,0.999797905066956
"PTHR12207_SF19",52.0083597813499,1.18498720539008e-09,0.0393657810487851,0.843407856439864,0.900028923679602,1.10048173290142e-05,0.126382187187398,5.54655599449465e-05,7.1214855804406,0.198408117396404,1.68471739355274e-09,0.843407856439864,0.0258219237615836,0.999797905066956
"PTHR12207_SF21",19.5366268097085,4.29437220164859e-05,0.589329978238161,0.445739859110732,1.02983420951825,8.10859908592656e-05,0.240673917258276,0.000105624960937573,4.27896060050868,0.767678303873544,6.98478364174455e-05,0.445739859110732,0.0994477623518118,0.999797905066956
"PTHR12209",10.9444735176693,0.00160310525760807,0.403516983677158,0.527734550769377,1.07035531252731,-8.87220058898474e-05,0.318245966596628,0.000139669134791353,3.36329576765375,-0.635229866801899,0.00135750573606537,0.527734550769377,-0.0824185235325788,0.999797905066956
"PTHR12210",98.1039000969057,3.67585639332339e-14,0.206373995658829,0.651291306127995,6.25493505625,-0.000126254488323828,0.633259633336692,0.000277919704787744,9.87736265975503,-0.454284047330334,4.07410254002151e-14,0.651291306127995,-0.0590395793150185,0.999797905066956
"PTHR12211",5.98662005730271,0.0174129495807288,2.62954021503362,0.110224595034578,1.20280026561019,-0.000324190908568376,0.455536717835911,0.000199922154320583,2.64040244949793,-1.62158571004854,0.0105798811486725,0.110224595034578,-0.206559628910627,0.586197880671864
"PTHR12214",47.4426264076368,4.18712628424935e-09,0.339336915568024,0.562431935667826,2.17066476496721,-8.03768786572085e-05,0.314396750178417,0.000137979822802561,6.90422138185391,-0.582526321781277,3.92873971453361e-09,0.562431935667826,-0.0756213122698791,0.999797905066956
"PTHR12215",8.90432768918202,0.00413395417636449,0.277449626331157,0.600352556507239,1.02861196453873,8.23447931138309e-05,0.35621035152454,0.000156330627323285,2.88765320866278,0.526734872902067,0.00541774959649913,0.600352556507239,0.0684143676337726,0.999797905066956
"PTHR12217",52.1187682998795,1.15013457453311e-09,0.475055288718031,0.493372473784956,1.13270817166693,-4.7279589120533e-05,0.156301836305398,6.85964459393902e-05,7.2469281132036,-0.689242547089217,1.03272066596087e-09,0.493372473784956,-0.0893726532986792,0.999797905066956
"PTHR12219_SF14",27.6338880947347,2.12349051887898e-06,0.412404120313607,0.523239316542925,0.988526512747686,5.43619376081419e-05,0.192883862985661,8.46512606161858e-05,5.12498296874722,0.642186982360751,3.45083623202618e-06,0.523239316542925,0.0833149493450239,0.999797905066956
"PTHR12219_SF8",32.3275281591279,4.2697782395909e-07,0.0889615970819056,0.766549343342762,1.03289625627138,-2.38248589804742e-05,0.182008436335322,7.9878344098237e-05,5.67499109968962,-0.298264307421967,4.44651068164351e-07,0.766549343342762,-0.038801463503725,0.999797905066956
"PTHR12220_SF13",53.1311335211857,8.75966823194104e-10,0.315027193674424,0.576737277164409,1.14538716876407,-3.86540285318585e-05,0.156921772854902,6.88685185202958e-05,7.29909653661096,-0.561272833543923,8.42483241668855e-10,0.576737277164409,-0.0728771961318,0.999797905066956
"PTHR12221",11.7626175831228,0.00110866552603983,1.043082763714,0.311275205782199,1.13177735707244,-0.00014350923015498,0.32017168052315,0.000140514276053783,3.53490775706071,-1.02131423358044,0.000800667427392068,0.311275205782199,-0.131803788492629,0.999797905066956
"PTHR12225_SF0",23.9118187203762,8.11918700918184e-06,0.564305885121585,0.45551647502685,0.982185412673549,-6.54632445297477e-05,0.198565000794169,8.71445509815917e-05,4.94641758993408,-0.751202958674675,6.61921275819362e-06,0.45551647502685,-0.0973339273434692,0.999797905066956
"PTHR12226",78.062205229887,2.15151779917596e-12,0.167125764692817,0.684159106713034,2.03247903564661,-4.13850639619003e-05,0.230666429067576,0.000101232958009846,8.81133437519501,-0.408810181738197,2.35932413542376e-12,0.684159106713034,-0.0531473319574685,0.999797905066956
"PTHR12228_SF1",9.48745900667165,0.00313985055351486,0.12462367174226,0.725331030250366,0.729210310583641,3.75835449375741e-05,0.24258276118499,0.000106462698435229,3.00602692055086,0.353020780892938,0.00388340815601451,0.725331030250366,0.0459109285578984,0.999797905066956
"PTHR12231_SF11",45.1768705897306,8.00057902847002e-09,0.0948552986296368,0.759177778712,0.889375341036343,1.81564875777946e-05,0.134327058413755,5.89523387471439e-05,6.62096938277978,0.30798587407483,1.18142514211971e-08,0.759177778712,0.0400641525692758,0.999797905066956
"PTHR12231_SF20",12.235493009755,0.000898221688515862,0.802382339436628,0.374022225892169,1.04177426521243,-0.000114210129139466,0.290520248742349,0.000127501103046634,3.58589210122954,-0.895757969228646,0.000682582305165151,0.374022225892169,-0.115832768903421,0.999797905066956
"PTHR12231_SF57",20.0382586829372,3.52897167649893e-05,0.165267247807952,0.685823585233722,0.89626858230662,3.64852679434394e-05,0.204496843056504,8.97478684261434e-05,4.38279911274216,0.406530746448473,4.88578188722391e-05,0.685823585233722,0.052851824250808,0.999797905066956
"PTHR12231_SF63",9.36679291919162,0.00332276317529049,0.433902528225397,0.51264277635315,0.713534056804339,7.00198563607457e-05,0.242207501959308,0.000106298007796935,2.94596183451088,0.658712781282857,0.00460275744843828,0.51264277635315,0.0854434875143598,0.999797905066956
"PTHR12231_SF8",13.078730351146,0.000619963799390755,0.392533614306001,0.533387355629814,1.0097405196768,7.92981970991018e-05,0.288394751382946,0.000126568282497913,3.50124443955644,0.626525030869479,0.000889028746465207,0.533387355629814,0.0812966220240711,0.999797905066956
"PTHR12231_SF9",0.852624168099659,0.35957201837374,0.188406979843169,0.665828993169438,1.14055893134028,-0.000223339265785394,1.17240876200644,0.000514536976422361,0.972833851385027,-0.43405872856466,0.334607577339814,0.665828993169438,-0.0564196214969888,0.999797905066956
"PTHR12232_SF1",13.8312135040356,0.000447455016376252,7.2586041686598,0.00917500514863965,0.942670971033386,0.000334881562214329,0.283222104438851,0.000124298154360897,3.3283806463521,2.69417968381098,0.00150876573761655,0.00917500514863965,0.330982792355514,0.114880566084423
"PTHR12232_SF3",3.64729664155748,0.0610256551670798,0.271965963322617,0.603968231969564,1.13719996631528,-0.000132649377051885,0.579576012390964,0.000254359485093081,1.96212393543328,-0.521503560220462,0.0544703560702809,0.603968231969564,-0.0677380377007702,0.999797905066956
"PTHR12232_SF5",16.2667407040541,0.000160248750106186,0.750022314158456,0.389977336712742,1.3819990542737,-0.000127725644873627,0.33604967305025,0.000147482676948851,4.1124844482948,-0.866038286774006,0.000122892528866128,0.389977336712742,-0.112038698787718,0.999797905066956
"PTHR12233",41.0012236155989,2.7449664791535e-08,2.31827791966141,0.133203675272962,3.35458439555915,-0.000342298166041168,0.51225273780619,0.000224813208000765,6.54869002735981,-1.52258921566567,1.56351674514042e-08,0.133203675272962,-0.194440968075363,0.664558374766074
"PTHR12234",15.148602175974,0.000255424042182595,6.91774073998203,0.0108687379251641,1.43101264760992,0.000470814364894764,0.407877763719456,0.000179005990142003,3.50843506289839,2.6301598316418,0.000869409127946664,0.0108687379251641,0.323952237461462,0.130391153589023
"PTHR12241_SF91",17.6756984708577,9.01192259949536e-05,7.70627931726616,0.0073620259050499,0.879291954711975,0.000282025681583417,0.231488142318352,0.000101593584666045,3.79843194517815,2.77601860895531,0.000346536069006636,0.0073620259050499,0.339890490692013,0.096228642657561
"PTHR12241_SF95",19.9024668031369,3.72103473558644e-05,0.0682037473223005,0.794879771421763,1.07441546005843,-2.76331449909583e-05,0.241095254790365,0.000105809874038566,4.45639405467622,-0.261158471664812,3.78411750683622e-05,0.794879771421763,-0.0339803021503957,0.999797905066956
"PTHR12241_SF96",83.7318276041304,6.41763155476501e-13,0.00873997437268191,0.92583276900012,0.93672491869325,4.24342566046563e-06,0.103424631937886,4.5390139624889e-05,9.05707761431356,0.0934878300779407,9.17793904145134e-13,0.92583276900012,0.0121701774056061,0.999797905066956
"PTHR12245",69.565560136833,1.45595560312994e-11,0.171632277595725,0.680167556976625,4.75311509146552,-0.000103848526898394,0.57116728328395,0.000250669132214045,8.32175656864883,-0.41428526113745,1.56637293689722e-11,0.680167556976625,-0.0538570681814466,0.999797905066956
"PTHR12247_SF17",41.0423680055345,2.71111347457848e-08,1.12023106514187e-05,0.997340788378619,0.894665692402405,-2.06951183144159e-07,0.140888833379468,6.18321158012182e-05,6.35015331550604,-0.00334698530791796,3.36916169747482e-08,0.997340788378619,-0.000435740330939722,0.999797905066956
"PTHR12247_SF21",33.1932631613122,3.20728979322953e-07,0.0613219156316628,0.80527844236202,1.13734042297045,-2.15218602403028e-05,0.198031563133126,8.69104403112205e-05,5.74322802373619,-0.247632622309063,3.43530269270188e-07,0.80527844236202,-0.0322222805843303,0.999797905066956
"PTHR12247_SF6",16.9771796469668,0.000119688087756937,0.66626883565466,0.417638962950471,1.12922577176025,-9.64933596530476e-05,0.269361265090314,0.000118215024824346,4.19223518044302,-0.816252923826102,9.387039379038e-05,0.417638962950471,-0.10567209306428,0.999797905066956
"PTHR12247_SF64",111.954384703948,2.97223821422131e-15,0.0220103718563951,0.882565409295757,1.89610629947202,-1.1750077897438e-05,0.180463560321381,7.92003418016654e-05,10.5068651870512,-0.148358929142789,3.90434706798268e-15,0.882565409295757,-0.0193110856859669,0.999797905066956
"PTHR12247_SF66",2.64018021580242,0.10952249049335,0.139172108661821,0.710442418591671,0.860095758960377,9.02138839513007e-05,0.55101033198248,0.000241822817590124,1.56094306955341,0.373057781934409,0.123885584676635,0.710442418591671,0.0485108052240658,0.999797905066956
"PTHR12247_SF67",4.66994704825993,0.0347655181848343,0.0142207290966712,0.905481861978775,0.685006097287034,1.68624917544561e-05,0.322198329230245,0.000141403714730644,2.12603863875881,0.119250698516492,0.0376948654702732,0.905481861978775,0.0155232479074386,0.999797905066956
"PTHR12247_SF68",56.5641883013868,3.5442151334023e-10,3.55706633505177,0.0642177733946788,0.992825504105682,0.000114074448012857,0.137817655993397,6.04842630919113e-05,7.20390647300843,1.88601864652812,1.22149009520255e-09,0.0642177733946788,0.238455747776461,0.422610149963074
"PTHR12247_SF69",7.03878614290262,0.0102322993801746,12.1328186607153,0.000940075682399889,0.771575026192538,0.000544276623920977,0.3560420511182,0.000156256765045029,2.16708960014498,3.48321958261538,0.0342767591792976,0.000940075682399889,0.412995998915337,0.0194500150545731
"PTHR12247_SF76",7.55083185124324,0.00794453652694153,0.329541693542306,0.568111242662392,0.982905816822497,-8.84468486123633e-05,0.351066705860871,0.000154073227026273,2.79976938972968,-0.574057221487812,0.00690124468625887,0.568111242662392,-0.0745280379259578,0.999797905066956
"PTHR12247_SF78",34.1206532266751,2.36810274518489e-07,2.0988898753998,0.152700322005955,0.867129701873275,-9.21669133176255e-05,0.144958164827812,6.36180300380822e-05,5.9819307377635,-1.44875459460869,1.3856739758272e-07,0.152700322005955,-0.185343844251527,0.719169258479659
"PTHR12258",4.45616849677091,0.0390227633471074,0.000967114600577493,0.975295975741843,0.827420365081757,-5.38676524908619e-06,0.394685839541489,0.000173216428514958,2.09640246035424,-0.0310984662094048,0.0403439450388266,0.975295975741843,-0.00404864226690006,0.999797905066956
"PTHR12259",95.8718325849525,5.62966167772955e-14,0.0356686557402038,0.850849552082349,2.72398427880545,-2.32050031758114e-05,0.279963056597933,0.000122867850633712,9.72979903815481,-0.188861472355279,7.10183673300499e-14,0.850849552082349,-0.0245802404997386,0.999797905066956
"PTHR12262",35.1528093256695,1.69597280769678e-07,0.186175488985616,0.667691573092745,1.12702687866916,-3.59668115316606e-05,0.18993419172551,8.33567335017341e-05,5.93377563265659,-0.431480577761752,1.66524459734655e-07,0.667691573092745,-0.05608556675275,0.999797905066956
"PTHR12263_SF1",12.305272340284,0.000870889469614217,1.61166410376071,0.209242821661194,1.20300405892014,-0.000183864495000809,0.330006939197468,0.000144830692328219,3.64539019041747,-1.26951333343164,0.000565751697108112,0.209242821661194,-0.163064402189922,0.886703698803023
"PTHR12264",11.9653072962321,0.00101278017213944,0.124818161895757,0.725125684761358,1.24597610912113,-5.55884674688212e-05,0.358515779336265,0.000157342414247817,3.47537313818615,-0.353296139089797,0.00096315621015303,0.725125684761358,-0.0459466637700872,0.999797905066956
"PTHR12268_SF13",8.00502836074308,0.0063651312166362,0.370367095035637,0.545140246652699,1.15717718669794,-0.000107126577560543,0.401091536734996,0.000176027707458476,2.88507006684236,-0.60857792848216,0.00545677443714426,0.545140246652699,-0.0789825826233312,0.999797905066956
"PTHR12269",18.47093607807,6.54843973981745e-05,0.816125884999709,0.369989098558533,1.20952209807555,-0.000109493294711125,0.276166765323746,0.000121201765990591,4.37968014238662,-0.903396859082269,4.93878000949452e-05,0.369989098558533,-0.116807152108379,0.999797905066956
"PTHR12270_SF15",18.0383063607481,7.78704662167656e-05,0.185656337253637,0.668126799496111,0.985975124043735,4.49020049520798e-05,0.237450620987343,0.000104210347561159,4.15233752577252,0.430878564393307,0.000107445525227862,0.668126799496111,0.0560075602893654,0.999797905066956
"PTHR12271_SF11",43.9288269003644,1.15016159825551e-08,22.002328050032,1.65863898097521e-05,0.874920092275823,0.000302891481099263,0.147134733304351,6.45732642526219e-05,5.94638718286888,4.69066392422565,1.58703661892737e-07,1.65863898097521e-05,0.521177390850237,0.00107300778703519
"PTHR12271_SF34",38.8254033112493,5.33233375152488e-08,0.293093225598608,0.590283627139379,1.25361027893005,-4.76740056924929e-05,0.200650949451056,8.80600147256961e-05,6.24771665601233,-0.541380850786771,5.00015376025568e-08,0.590283627139379,-0.070307367417811,0.999797905066956
"PTHR12271_SF40",61.3587108478216,1.04813773131538e-10,0.00810782335951056,0.928557671693697,1.02520468750768,5.22629388945594e-06,0.132252580238465,5.80419090723082e-05,7.75186908005226,0.0900434526187805,1.43921104212634e-10,0.928557671693697,0.011721853652189,0.999797905066956
"PTHR12276_SF47",14.9446081431157,0.000278360397150043,0.258962162619453,0.612731906625055,1.14783962940213,-6.57453811914996e-05,0.294380851032873,0.000129195411972078,3.89916540214754,-0.508883250480356,0.000249594506918242,0.612731906625055,-0.066106039083171,0.999797905066956
"PTHR12276_SF48",56.7037698033927,3.41821189381453e-10,0.00150779935179685,0.969156708451885,0.96615952892195,2.20757103715869e-06,0.129540442665818,5.68516287609578e-05,7.45836210714825,0.0388303921148995,4.52446771817188e-10,0.969156708451885,0.00505522186738394,0.999797905066956
"PTHR12277_SF35",87.9672437916342,2.68285367182234e-13,0.0692590075231615,0.793335632558904,1.03513425681669,1.29095111225381e-05,0.111772285000867,4.90536879592585e-05,9.26109953651446,0.263171061333045,4.20603547170704e-13,0.793335632558904,0.0342418618275295,0.999797905066956
"PTHR12277_SF47",35.7306368797199,1.40926362504332e-07,0.000156104461955811,0.990073501381523,1.00943842251343,9.34520123400389e-07,0.170428987783013,7.47964523213904e-05,5.92292681922533,0.0124941771219961,1.73556908516249e-07,0.990073501381523,0.00162660116125377,0.999797905066956
"PTHR12277_SF52",0.328745377853823,0.568577881207822,1.15774499993397,0.286314002609624,1.23418739823831,-0.000819525113345786,1.73547465209997,0.000761650636780436,0.711152650224485,-1.07598559466843,0.479791817964316,0.286314002609624,-0.138726900377017,0.999797905066956
"PTHR12277_SF54",1.46869792228443,0.230382393718088,24.1707269407466,7.38015908980868e-06,0.455557258627307,0.00179241183745194,0.830721427442367,0.000364580089621605,0.548387514247564,4.91637335245673,0.5854949947836,7.38015908980868e-06,0.539087928933529,0.00106429116339852
"PTHR12277_SF55",12.7031222872705,0.000730767478117802,0.0160072535821294,0.899750682836339,1.0451396476546,-1.63499739725466e-05,0.294456481616933,0.000129228604091847,3.54938577651773,-0.126519775458738,0.000765292649506225,0.899750682836339,-0.0164692378066541,0.999797905066956
